2.717,2.3576,2.85
2.4122,2.2083,2.7731
2.7167,2.6441,2.8694
2.8376,2.6203,2.828
2.9006,2.7219,2.7088
2.0781,2.3424,2.5547
2.5758,1.9745,2.697
2.7015,2.9114,2.2501
2.1454,2.4274,2.6757
2.4008,2.8418,2.8585
2.2516,2.8271,2.0037
2.3982,2.8235,2.3046
2.6446,2.3436,2.2031
2.2202,2.3431,2.0379
2.8419,2.5853,2.4182
2.5085,2.6356,2.0429
2.8872,2.2691,2.8789
2.4433,2.0808,2.4284
2.353,2.001,2.5077
2.6759,2.131,2.9538
2.7419,2.3176,2.7836
2.8959,2.0213,2.5119
2.0523,2.7227,2.3095
2.7759,2.4356,2.8307
2.1629,2.3993,2.0561
2.8303,2.0899,2.2028
2.1295,2.8295,2.2842
2.4945,2.9297,2.7355
2.8444,2.8277,2.5754
2.5861,2.1251,2.6314
2.2856,2.1802,2.2667
2.3748,2.8069,2.182
2.5493,2.3942,2.2543
2.9556,2.9098,2.1085
2.3032,2.6483,2.8747
2.6622,2.2696,2.9018
2.0626,2.8434,2.7162
2.7845,2.5748,2.2637
2.2172,2.2324,2.6456
2.5419,2.897,2.3436
2.6267,2.257,2.4866
2.2762,2.6384,2.2006
2.5254,2.286,2.2668
2.9627,2.9451,2.0851
2.407,2.6816,2.3427
2.1105,2.1914,2.5204
2.6559,2.2833,2.3931
2.2259,2.837,2.8806
2.6855,2.9252,2.197
2.4135,2.6105,2.1441
2.7502,2.9569,2.9655
2.1166,3.0099,2.9653
2.3909,2.3633,2.2985
2.6792,2.5659,2.5742
3.0516,2.4625,2.6194
2.5259,3.0203,2.7096
2.327,3.0133,2.6464
2.1133,2.8096,2.6075
2.6432,2.4287,2.9976
2.1266,2.4195,2.0968
3.0211,2.8722,2.2906
2.5396,2.88,2.6684
2.9577,2.4397,2.8293
3.0175,2.4247,2.6169
2.7744,2.4983,3.0506
2.4525,2.6548,3.0812
2.8993,2.7991,2.896
2.6763,2.9269,2.8273
2.7826,2.5696,2.2588
2.6872,2.2858,2.9538
3.0162,3.0808,2.1587
3.0079,2.3622,2.7538
2.5682,2.5779,2.5538
2.2964,2.1496,2.1276
2.4444,2.2502,2.2646
2.1428,2.1999,2.7369
2.1285,2.9061,3.055
2.9272,2.3037,2.7623
2.3686,2.452,3.046
2.9209,2.4239,2.8692
2.9297,2.2341,2.5094
2.3381,3.0754,2.4945
2.6271,2.3419,3.0621
2.9878,2.5689,2.5457
2.7658,2.1906,2.1562
2.3572,2.8182,2.2304
3.1175,2.2554,2.8507
2.684,2.5811,3.0465
2.9841,2.9842,2.9793
2.9673,2.2485,2.6368
2.7089,2.9385,2.429
2.5849,2.5586,2.621
2.451,2.8043,2.8617
2.9637,2.7717,2.924
3.1521,2.1778,3.1549
2.674,2.751,2.8854
2.3587,2.5894,2.6249
2.7114,2.2056,2.6841
2.4213,2.8318,2.5278
2.5664,2.9535,2.6594
2.3838,2.3537,2.8884
2.9652,3.0995,2.9976
2.6549,2.5082,2.9192
2.657,2.4662,3.1321
2.9045,2.8883,2.5374
2.3166,3.1274,2.8565
3.1417,3.021,3.0791
2.928,2.6482,2.8825
2.8141,2.601,2.9582
2.7594,3.1865,2.75
2.4278,2.4789,2.2675
3.0873,2.5022,2.7772
2.7186,2.6384,2.4039
2.6254,2.6466,2.725
2.9844,2.6883,3.1605
2.9085,2.4009,2.3296
3.2039,2.711,3.1822
2.8088,3.0931,3.0765
2.3744,2.4074,2.2745
2.3512,2.2268,3.0305
2.393,2.4389,2.4969
2.2909,2.7677,2.243
2.6024,2.7562,2.5815
2.9557,2.9834,2.8619
2.6207,2.8762,2.5935
2.2698,2.9163,2.7471
2.2417,2.948,3.2347
2.8945,2.7182,2.9569
2.9932,2.5245,3.1154
2.3104,2.361,2.6693
2.5843,2.7807,2.7096
2.7446,2.7943,2.3813
2.5613,3.0721,2.3412
2.9237,2.9435,2.7334
3.0623,2.962,3.1842
2.933,2.4396,2.7032
3.189,2.5798,2.5691
2.8994,2.4223,2.5047
2.8357,3.0046,3.203
3.2556,2.8317,2.6076
2.3217,3.0117,3.1361
2.3544,2.5571,3.1996
3.2328,2.3656,2.609
2.6792,2.8557,2.5449
2.9612,2.3612,2.8021
2.6842,3.0531,2.8769
3.2753,2.9919,2.845
3.1204,2.3035,2.4067
2.5307,2.4945,2.8517
2.7034,2.9643,2.7598
2.6591,2.7422,2.5588
3.0831,2.7845,3.2752
2.3256,2.6461,2.5065
3.0921,2.9075,2.5456
2.3319,2.7547,3.2489
2.3185,2.5949,3.0431
2.7496,3.1399,2.8138
3.1419,2.6521,2.7595
3.1025,3.2767,2.615
3.2455,2.7112,3.022
2.5122,2.8352,3.219
3.1757,2.8234,2.7576
2.571,2.8878,3.0896
2.377,3.2107,2.8854
3.2882,2.6944,2.425
2.3871,3.2896,2.7271
2.5533,2.6771,2.6598
2.359,2.5099,2.585
2.4559,2.8931,2.7941
3.0103,3.0236,2.906
2.3607,2.852,3.1867
3.1864,3.0423,2.3632
2.6189,3.2423,3.0708
2.7608,3.2157,2.5702
2.9943,2.6086,3.1218
3.2647,3.2635,3.0213
2.6376,2.5346,2.5078
3.3141,2.5857,2.5974
3.1289,2.8879,3.3248
2.4379,2.4853,3.1235
2.5326,2.581,3.2016
2.5461,2.6124,2.7255
2.4571,2.6754,3.0347
3.27,2.4931,2.7918
2.4106,2.5262,3.0161
3.2743,2.6355,3.0434
2.4885,2.7117,3.3139
2.7222,2.5715,2.875
2.6024,2.4422,2.8139
2.9335,3.2462,2.4692
2.9482,2.5267,2.8227
2.6797,3.1713,3.194
3.1525,3.3254,2.792
2.395,2.7326,2.9812
2.6504,2.4422,2.47
3.3174,3.3068,2.5027
3.2258,3.1646,3.3789
2.4124,2.6387,3.0434
3.3573,2.9234,3.0278
2.7917,2.4673,3.2604
2.9111,3.2474,2.672
3.1296,3.1492,3.0639
2.9532,2.5764,2.4747
3.3853,3.2283,2.457
2.9385,2.4379,3.2711
3.0476,2.4242,3.2943
2.7449,3.1232,3.3897
3.3927,3.3348,3.3086
3.2985,2.9674,2.5403
2.5212,3.2434,2.5696
3.0369,2.7734,3.2301
3.2898,2.7255,2.9388
3.0096,3.0946,3.213
3.1884,2.479,3.0312
3.1727,2.7517,3.192
2.5532,3.3102,3.3682
3.0657,2.8401,3.093
3.3346,2.9332,3.1673
2.7669,2.7903,2.6843
2.926,3.424,2.5317
2.6626,2.9021,3.2123
3.2033,3.3861,3.1463
2.8461,2.5415,3.1433
3.4035,2.7629,2.6707
3.0578,2.8397,3.3638
2.801,3.286,2.9154
2.658,2.6097,3.014
2.5282,2.6847,3.0883
3.0389,2.6174,3.141
2.7194,3.0242,2.5276
3.0414,2.6105,3.4376
2.4966,3.1303,2.5214
3.3582,3.3583,2.7433
2.639,3.1386,2.9242
3.1867,3.1237,3.2836
2.5864,2.8818,2.6436
2.9466,3.1254,2.4959
3.2145,2.8699,3.4146
3.0074,3.0594,2.8621
3.111,3.2876,2.608
3.4353,3.1598,3.3032
2.723,3.4484,3.3379
3.1108,2.772,3.2504
3.2301,2.4997,3.3733
3.3385,2.8961,3.1836
3.1588,3.3452,3.1392
3.4588,3.4728,2.9268
2.4949,3.3082,2.9885
2.574,2.6834,2.9669
3.0637,2.5357,3.0792
2.8354,3.1039,3.2194
3.107,3.2305,3.0237
2.6264,2.5502,2.8041
3.0856,3.2962,2.9065
3.374,2.9013,2.8449
2.6387,2.5678,2.7755
2.8737,3.1307,2.9488
2.601,2.6772,2.6153
2.6967,2.8433,2.6586
3.1287,2.7859,3.3764
3.4445,3.059,3.0827
3.2581,3.3736,2.6205
2.5272,2.9541,3.1526
2.9774,3.1019,3.0054
3.0788,2.6623,3.3809
2.8885,3.1094,3.4492
2.5549,3.201,2.8554
3.2039,3.3687,3.4844
3.2111,3.1682,3.2672
2.9142,2.7476,2.6257
2.9722,3.4444,2.9011
3.0726,2.9448,2.9644
2.5936,3.4303,3.5274
2.775,3.1187,3.3238
2.9717,2.5623,3.101
2.6903,3.088,3.1803
3.5376,3.4022,2.6401
3.3996,2.7741,3.2224
3.4815,3.1904,2.5842
3.4279,3.2679,3.1133
2.9519,2.8911,3.5482
2.9363,2.6101,2.8247
2.587,3.0206,2.8899
3.3379,3.4288,3.5616
2.9173,3.341,3.227
2.7652,2.9091,2.7865
3.2584,3.3172,3.1375
2.783,3.1958,2.9229
2.6844,3.301,2.6167
3.5173,3.245,3.4776
3.432,3.062,2.8256
3.4415,3.1528,2.6133
2.7066,3.3811,2.718
2.8121,3.0323,2.8328
3.429,2.8606,2.9648
3.3933,3.3123,3.5244
2.8649,2.9855,2.6231
2.9016,2.9792,2.9685
2.9729,3.1982,2.7705
3.0127,2.6128,2.6291
2.6621,3.287,3.4718
3.5452,3.0621,3.5691
3.3903,3.3691,3.1808
3.2541,2.9369,2.9713
3.5791,2.7659,3.5171
2.7365,3.1905,3.2433
3.1235,2.8543,3.078
3.1414,2.708,3.4997
2.7434,3.0213,2.7908
3.2576,3.4366,3.4137
3.0226,2.7793,3.5276
3.309,2.8229,3.4082
3.3144,2.7167,3.4317
2.9228,3.3912,3.2306
3.4551,3.6077,3.5233
3.3953,3.0663,2.6524
3.6137,2.7574,2.8583
3.2409,2.8737,3.5731
2.9962,3.497,3.2706
2.7832,2.6982,3.142
3.6101,2.6947,3.2561
3.3425,2.8963,3.1334
3.4048,3.0851,3.2495
2.8174,3.3152,2.7511
2.8825,2.9035,2.8785
3.5483,3.34,2.6613
3.3795,3.2013,3.4726
3.5223,2.6906,3.1403
2.9173,2.8161,3.1621
3.5032,3.2381,2.8776
3.4816,3.1627,2.8357
3.5347,3.6546,3.5771
2.7108,3.6356,3.6024
2.91,3.4237,3.2149
3.5146,2.8951,3.2854
3.6156,3.3996,3.2884
2.7962,3.3313,2.9569
2.9673,3.2887,3.5675
2.7202,3.5238,2.6884
3.2166,3.2185,2.8385
3.1088,3.5772,3.2148
2.8707,2.6917,2.7793
2.8805,3.2617,2.7149
2.7678,2.9588,3.0003
2.6841,3.4234,3.6004
2.8685,2.8973,3.3862
3.3346,2.7342,3.3221
3.2809,2.967,2.7715
3.6293,2.8205,2.9174
3.3291,3.1457,3.0101
3.1399,2.9137,3.1001
3.0694,3.2459,2.7991
2.7032,2.7656,3.4106
2.913,2.7938,3.5303
3.1413,3.0225,3.4047
3.0394,3.3288,3.4447
2.842,3.4536,3.4384
2.7921,3.1497,2.7161
2.7093,2.937,3.2892
3.5051,3.2751,3.4031
3.0029,2.9221,2.7152
3.4224,2.9829,3.2326
3.1564,2.8888,3.5502
3.0109,3.4904,2.7724
2.9787,2.7985,3.0982
2.9937,3.2672,3.2383
2.794,3.4524,3.5482
3.5143,3.3754,3.6482
3.0244,3.377,3.2632
2.7761,3.4145,3.1951
3.0637,2.8384,3.2394
3.5918,3.0873,3.6711
2.8832,3.3322,2.799
3.0427,3.081,2.8955
3.2658,3.547,3.5087
3.2761,2.854,3.4581
3.5331,3.1545,3.4529
2.8012,3.5352,3.4257
3.5849,3.619,3.1051
3.6751,3.0973,2.778
3.5052,3.561,3.644
2.8661,2.8709,2.7489
2.8755,3.0976,3.6679
3.0514,3.212,3.0955
3.1299,3.2085,2.9797
3.4112,3.1411,3.1204
3.6035,2.8191,3.3371
3.5371,3.1794,3.2013
3.4593,3.7516,3.3351
3.241,3.5708,3.3061
3.1562,3.3137,3.3945
3.3151,3.5726,3.6551
3.3627,3.2233,3.3094
2.8291,3.3567,3.7459
3.6905,3.7701,3.1637
3.2557,3.5067,3.1031
2.8485,3.2416,3.2776
3.1195,3.3931,3.5479
3.3192,2.9076,3.3657
3.3854,3.677,3.469
3.5589,2.9486,2.9166
3.4454,3.0063,3.7691
3.4414,3.414,3.6247
3.3653,3.2817,2.822
3.0767,3.2503,2.8611
3.5684,2.8947,2.8753
3.3145,2.8809,3.1135
3.2652,3.7021,2.9564
2.92,3.195,2.8493
3.6401,2.8227,3.7799
2.9554,3.2669,3.4956
3.5684,3.6601,3.5126
2.8516,3.6671,3.0382
3.5689,3.3108,3.5908
3.1576,3.295,3.6056
3.2688,3.0457,2.9779
2.8592,3.7812,3.1924
3.1058,2.9585,3.1857
3.5596,2.936,3.612
3.7421,3.1254,3.1764
3.5705,3.6974,3.3738
2.9648,3.0995,3.2276
3.1683,3.4227,3.7894
3.7169,3.0925,3.5209
2.9667,3.7385,3.5798
3.6778,3.432,2.97
3.306,2.9907,3.6582
3.7562,3.7503,3.1446
3.3734,2.9389,3.3727
3.3618,2.9773,2.8988
3.6776,3.4751,3.1033
3.0169,3.1023,3.193
3.1152,2.849,2.8927
2.9971,3.6934,3.2843
3.6266,3.1508,3.4045
3.4579,3.7528,3.8145
3.4771,3.3044,2.9363
3.5791,3.1765,2.865
2.9679,3.8408,3.0807
3.8253,3.6649,2.9155
2.9775,3.1481,3.3572
3.7565,3.7307,3.0886
2.9358,3.1735,3.8416
3.7324,3.8181,3.464
3.4649,3.7887,3.3387
3.7094,3.358,3.6615
3.5787,3.3553,3.2325
3.8252,3.8575,3.5169
3.0607,3.2619,2.9396
2.9439,3.8161,2.9938
2.9547,2.9619,3.0481
3.8333,3.255,3.1721
3.8393,3.6045,3.6966
3.808,3.6219,3.5635
3.5644,3.0509,3.8245
3.0175,3.2412,3.6106
3.5287,3.5423,2.9215
3.2902,3.5105,3.8278
3.5879,3.6092,3.8285
3.1109,3.5588,2.9764
3.8835,2.9308,3.0249
2.991,3.1894,3.2554
3.7095,3.3787,3.0253
3.5789,3.237,3.3953
3.29,2.9704,3.611
3.788,3.2328,3.5212
3.2805,3.0207,3.0065
3.346,3.0427,3.2664
3.7741,3.2782,3.0003
3.7885,3.6621,3.7174
3.113,3.7697,3.9043
3.7027,3.7635,3.5455
3.6,3.0416,3.2137
3.5305,3.7736,3.7644
3.3168,3.5063,3.8487
3.0598,3.504,2.9798
2.962,3.8335,3.6451
3.1629,2.9731,3.7207
3.0919,3.6236,2.9976
3.1808,3.4186,3.3887
3.879,3.2881,3.61
3.533,3.9223,3.0083
3.5343,3.8807,3.87
3.178,3.4408,3.0491
3.7142,3.5994,3.6337
2.9422,2.9328,3.7388
3.056,3.4255,3.4536
3.5779,3.4655,3.494
3.8375,3.2419,3.8575
3.323,3.7975,3.9012
3.7067,3.0056,2.9953
3.8292,3.4755,3.235
3.0188,2.9491,3.9272
3.2971,3.6065,3.2346
3.9102,3.485,3.0236
3.5086,3.3935,3.3072
3.7991,3.7337,3.2789
3.8031,3.1118,3.5807
3.6768,3.1075,3.3666
3.9006,3.767,3.533
3.653,3.9342,3.4339
3.0253,3.2432,3.6611
3.2498,3.617,3.8824
3.1586,3.7682,3.2666
3.1205,3.7831,3.4995
3.2609,3.2699,3.6396
3.224,3.0407,3.7815
3.1845,3.5858,3.6795
3.4959,3.106,3.7447
3.2924,3.7807,3.8308
3.2579,3.9511,3.249
3.0514,3.8753,3.157
3.8617,3.1593,3.3259
3.1159,3.9003,3.9036
3.6462,3.1165,3.3601
2.9829,3.025,3.4919
3.8733,3.6561,3.3975
3.4833,3.1127,3.2728
3.924,3.2059,3.7111
3.0053,3.6472,3.7206
3.6873,3.3126,3.4594
3.77,3.4941,3.3525
3.6458,3.5278,3.8337
3.5466,3.4541,3.1567
3.5141,3.5153,3.3695
3.4033,3.5705,3.6161
3.5406,3.3842,3.1933
3.2753,3.8577,3.4604
3.1586,3.359,3.748
3.8875,3.8636,3.8074
3.1946,3.4267,3.6948
3.4441,3.2387,3.3599
3.373,3.7333,3.5445
3.8927,3.1052,3.3126
3.8145,3.1665,3.9908
3.0209,3.92,3.4576
3.6062,3.5904,3.3004
3.4251,3.7006,3.6947
3.0509,3.0982,3.4912
3.454,3.3737,3.7738
3.4365,3.3766,3.3133
3.9103,3.14,3.7842
3.2533,3.519,3.7281
4.0029,3.4615,3.6172
3.5397,3.2621,3.3203
3.853,3.2309,3.1189
3.2368,3.2903,3.257
3.2267,3.1288,3.9034
3.9263,3.306,3.2385
3.7706,3.2345,3.0721
3.792,3.4572,3.8719
3.4453,3.0594,3.1609
3.7648,3.235,3.7957
3.4615,3.3101,3.7709
4.0329,3.6429,3.4865
3.587,3.1644,3.4143
3.4733,3.2033,3.2535
3.1222,3.4722,3.883
3.8986,3.097,3.6107
3.712,3.5322,3.9757
3.4234,4.0073,3.8115
3.7575,3.9493,3.8665
3.333,3.9706,3.6761
3.206,3.2761,3.7394
3.3674,3.6879,4.0495
3.1762,3.0793,3.0789
4.0491,3.8499,3.2965
3.8784,3.076,3.3986
3.537,3.8303,3.3166
3.4512,3.402,3.5372
3.7649,3.177,3.244
3.1789,3.9829,4.021
3.1041,3.8479,3.438
3.2765,3.2016,3.1631
3.3425,4.0386,4.0465
4.068,3.4205,3.3382
3.2888,3.6905,3.1313
3.1374,3.6594,3.1807
3.1716,4.0714,3.527
